GameName,EnglishName,SupportPlatforms,Developer,Publisher,pc,ChineseVersion1,ps4,ChineseVersion2,ps5,ChineseVersion3,xbox one,ChineseVersion4,xbox serious,ChineseVersion5,switch,ChineseVersion6,3ds,ChineseVersion7,psv,ChineseVersion8
职业棒球 家庭竞技场2011,Pro Yakyuu Famista 2011,Now Production,Bandai Namco,,,,,,,,,,,,,2011-03-31,false,,,"3ds, "
职业棒球之魂2010,プロ野球スピリッツ2010,Pawapuro Production,Konami,,,,,,,,,,,,,,,,,"ps3, "
美国职业棒球大联盟 16,MLB The Show 16,Sony Interactive Entertainment,Sony Interactive Entertainment,,,2016-03-29,false,,,,,,,,,,,,,"ps4, "
美国职业棒球大联盟18,MLB The Show 18,San Diego Studio,Sony Interactive Entertainment,,,最早发售 2018-03-27,false,,,,,,,,,,,,,"ps4, "
职业棒球之魂2019,プロ野球スピリッツ2019,Konami,Konami,,,2019-07-18,false,,,,,,,,,,,,,"ps4, "
美国职业棒球大联盟 19,MLB The Show 19,Sony Interactive Entertainment,Sony Interactive Entertainment,,,最早发售 2019-03-26,false,,,,,,,,,,,,,"ps4, "
职业棒球：家庭竞技场2020,プロ野球 ファミスタ 2020,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,,"ns, "
美国职业棒球大联盟17,MLB The Show 17,San Diego Studio,Sony Interactive Entertainment,,,最早发售 2017-03-28,false,,,,,,,,,,,,,"ps4, "
美国职业棒球大联盟20,MLB The Show 20,San Diego Studio,Sony Interactive Entertainment,,,最早发售 2020-03-17,false,,,,,,,,,,,,,"ps4, "
美国职业棒球大联盟21,MLB The Show 21,San Diego Studio,Sony Interactive Entertainment,,,最早发售 2021-04-20,false,,,,,,,,,,,,,"xsx|s, ps5, ps4, "
燃烧吧！！职业棒球,燃えろ！！プロ野球,Studio Mebius,Studio Mebius,,,2016-04-08,false,,,,,,,,,,,,,"ps4, "
职业棒球 家庭竞技场 进化,プロ野球 ファミスタ エボリューション,Bandai Namco,Bandai Namco,,,,,,,,,,,,,,,,,"ns, "
职业棒球：家庭竞技场 巅峰,プロ野球 ファミスタクライマックス,Bandai Namco,Bandai Namco,,,,,,,,,,,,,2017-04-20,false,,,"3ds, "
职业棒球：家庭竞技场 归来,プロ野球ファミスタ リターンズ,体育,Bandai Namco,,,,,,,,,,,,,2015-10-08,false,,,"3ds, "
美国职业棒球大联盟 15,MLB 15: The Show,Sony Interactive Entertainment,Sony Interactive Entertainment,,,2015-03-31,false,,,,,,,,,,,,,"ps4, "
职业棒球之魂 2015,Pro Yakyū Spirits 2015,Konami,Konami,,,,,,,,,,,,,,,2015-03-26,false,"psv, "
美国职业棒球大联盟 14,MLB 14: The Show,Sony Interactive Entertainment,Sony Interactive Entertainment,,,2014-04-01,false,,,,,,,,,,,,,"ps4, "
职业棒球之魂 2014,Pro Yakyuu Spirits 2014,Konami,Konami,,,,,,,,,,,,,,,2014-03-20,false,"psv, "
职业棒球之魂 2013,Pro Yakyuu Spirits 2013,Konami,Konami,,,,,,,,,,,,,,,2013-03-20,false,"psv, "
美国职业棒球大联盟 13,MLB 13: The Show,Sony Interactive Entertainment,Sony Interactive Entertainment,,,,,,,,,,,,,,,2013-03-05,false,"psv, "
职业棒球之魂 2012,Pro Yakyuu Spirits 2012,Konami,Konami,,,,,,,,,,,,,,,2012-03-29,false,"psv, "
美国职业棒球大联盟 12,MLB 12: The Show,Sony Interactive Entertainment,Sony Interactive Entertainment,,,,,,,,,,,,,,,2012-03-06,false,"psv, "
